,TEAM_ID,Team,PLAYER_ID,Player,DateInjured,InjuryNotes,DateRecovered,RecoverNotes
7837,1610612745,Rockets,202391,Jeremy Lin,2013-12-15,sprained right knee (P) / back injury (CBC) (DNP),2015-01-25,returned to lineup
7838,1610612745,Rockets,201600,Omer Asik,2013-12-15,bruised right thigh (DNP),2014-02-07,activated from IL
7839,1610612745,Rockets,202391,Jeremy Lin,2013-12-18,bruised right thigh / back spasms (DNP),2015-01-25,returned to lineup
7840,1610612745,Rockets,202391,Jeremy Lin,2013-12-20,back spasms (DNP),2015-01-25,returned to lineup
7841,1610612745,Rockets,201600,Omer Asik,2013-12-20,bruised right thigh (DNP),2014-02-07,activated from IL
7842,1610612745,Rockets,201935,James Harden,2013-12-21,sprained left ankle (DNP),2017-04-05,activated from IL
7843,1610612745,Rockets,202391,Jeremy Lin,2013-12-21,back spasms (DNP),2015-01-25,returned to lineup
7844,1610612745,Rockets,201600,Omer Asik,2013-12-21,bruised right thigh (DNP),2014-02-07,activated from IL
7845,1610612745,Rockets,201976,Patrick Beverley,2013-12-21,fractured right hand (out indefinitely),2014-01-19,activated from IL
7846,1610612745,Rockets,,Greg Smith ,2013-12-23,sore right knee (DNP),,
7847,1610612745,Rockets,201935,James Harden,2013-12-23,sprained left ankle (DNP),2017-04-05,activated from IL
7848,1610612745,Rockets,201600,Omer Asik,2013-12-23,bruised right thigh (DNP),2014-02-07,activated from IL
7849,1610612745,Rockets,201976,Patrick Beverley,2013-12-23,placed on IL with fractured right hand,2014-01-19,activated from IL
7850,1610612745,Rockets,,Greg Smith ,2013-12-25,sore right knee (DNP),,
7851,1610612745,Rockets,201600,Omer Asik,2013-12-25,bruised right thigh (DNP),2014-02-07,activated from IL
7852,1610612745,Rockets,,Greg Smith ,2013-12-26,sprained right knee (DNP),,
7853,1610612745,Rockets,201600,Omer Asik,2013-12-26,bruised right thigh (DNP),2014-02-07,activated from IL
7854,1610612745,Rockets,,Greg Smith ,2013-12-28,sprained right knee (DNP),,
7855,1610612745,Rockets,201600,Omer Asik,2013-12-28,bruised right thigh (DNP),2014-02-07,activated from IL
7856,1610612745,Rockets,,Greg Smith ,2013-12-29,sprained right knee (DNP),,
7857,1610612745,Rockets,201600,Omer Asik,2013-12-29,bruised right thigh (DNP),2014-02-07,activated from IL
7858,1610612745,Rockets,,Greg Smith ,2013-12-31,sprained right knee (DNP),,
7859,1610612745,Rockets,201600,Omer Asik,2013-12-31,bruised right thigh (DNP),2014-02-07,activated from IL
7860,1610612745,Rockets,201600,Omer Asik,2014-01-03,bruised right thigh (DNP),2014-02-07,activated from IL
7861,1610612745,Rockets,202718,Chandler Parsons,2014-01-08,sore right knee (DNP),2014-12-16,activated from IL
7862,1610612745,Rockets,,Greg Smith ,2014-01-08,sprained/sore right / left (CBC) knee (DNP),,
7863,1610612745,Rockets,201600,Omer Asik,2014-01-08,bruised right thigh (DNP),2014-02-07,activated from IL
7864,1610612745,Rockets,202718,Chandler Parsons,2014-01-10,sore right knee (DNP),2014-12-16,activated from IL
7865,1610612745,Rockets,201600,Omer Asik,2014-01-10,bruised right thigh (DNP),2014-02-07,activated from IL
7866,1610612745,Rockets,202718,Chandler Parsons,2014-01-11,sore right knee (DNP),2014-12-16,activated from IL
7867,1610612745,Rockets,201600,Omer Asik,2014-01-11,bruised right thigh (DNP),2014-02-07,activated from IL
7868,1610612745,Rockets,201600,Omer Asik,2014-01-13,bruised right thigh (DNP),2014-02-07,activated from IL
7869,1610612745,Rockets,201166,Aaron Brooks,2014-01-15,tendinitis in knee (DNP),2015-12-02,returned to lineup
7870,1610612745,Rockets,201600,Omer Asik,2014-01-15,bruised right thigh (DNP),2014-02-07,activated from IL
7871,1610612745,Rockets,,Greg Smith ,2014-01-16,sore right knee (DNP),,
7872,1610612745,Rockets,201600,Omer Asik,2014-01-16,bruised right thigh (DNP),2014-02-07,activated from IL
7873,1610612745,Rockets,101128,Francisco Garcia,2014-01-18,placed on IL with left knee tendinitis,2014-01-22,activated from IL
7874,1610612745,Rockets,,Greg Smith ,2014-01-18,sore right knee (DNP),,
7875,1610612745,Rockets,201600,Omer Asik,2014-01-18,bruised right thigh (DNP),2014-02-07,activated from IL
7876,1610612745,Rockets,,Greg Smith ,2014-01-20,sore right knee (DNP),,
7877,1610612745,Rockets,201600,Omer Asik,2014-01-20,placed on IL with bruised right thigh,2014-02-07,activated from IL
7878,1610612745,Rockets,203093,Terrence Jones,2014-01-20,bruised left thigh (DNP),2015-01-12,activated from IL
7879,1610612745,Rockets,,Greg Smith ,2014-01-22,sore right knee (DNP),,
7880,1610612745,Rockets,203477,Isaiah Canaan,2014-01-22,placed on IL,2014-03-05,activated from IL
7881,1610612745,Rockets,200758,Ronnie Brewer,2014-01-22,sore right calf (DNP),,
7882,1610612745,Rockets,203093,Terrence Jones,2014-01-22,bruised left thigh (DNP),2015-01-12,activated from IL
7883,1610612745,Rockets,101128,Francisco Garcia,2014-01-22,sore left knee (DNP),2014-04-14,activated from IL
7884,1610612745,Rockets,101128,Francisco Garcia,2014-01-24,sore left knee (DNP),2014-04-14,activated from IL
7885,1610612745,Rockets,,Greg Smith ,2014-01-24,sore right knee (DNP),,
7886,1610612745,Rockets,200758,Ronnie Brewer,2014-01-24,sore right calf (DNP),,
7887,1610612745,Rockets,101128,Francisco Garcia,2014-01-25,sore left knee (DNP),2014-04-14,activated from IL
7888,1610612745,Rockets,,Greg Smith ,2014-01-25,sore right knee (DNP),,
7889,1610612745,Rockets,200758,Ronnie Brewer,2014-01-25,sore right calf (DNP),,
7890,1610612745,Rockets,101128,Francisco Garcia,2014-01-28,sore left knee (DNP),2014-04-14,activated from IL
7891,1610612745,Rockets,,Greg Smith ,2014-01-28,sore right knee (DNP),,
7892,1610612745,Rockets,201935,James Harden,2014-01-28,bruised left thumb (DNP),2017-04-05,activated from IL
7893,1610612745,Rockets,200758,Ronnie Brewer,2014-01-28,sore right calf (DNP),,
7894,1610612745,Rockets,101128,Francisco Garcia,2014-01-29,sore left knee (DNP),2014-04-14,activated from IL
7895,1610612745,Rockets,,Greg Smith ,2014-01-29,sore right knee (DNP),,
7896,1610612745,Rockets,201935,James Harden,2014-01-29,bruised left thumb (DNP),2017-04-05,activated from IL
7897,1610612745,Rockets,101128,Francisco Garcia,2014-02-01,sore left knee (DNP),2014-04-14,activated from IL
7898,1610612745,Rockets,,Greg Smith ,2014-02-01,sore right knee (DNP),,
7899,1610612745,Rockets,101128,Francisco Garcia,2014-02-05,sore left knee (DNP),2014-04-14,activated from IL
7900,1610612745,Rockets,,Greg Smith ,2014-02-05,sore right knee (DNP),,
7901,1610612745,Rockets,101128,Francisco Garcia,2014-02-08,sore left knee (DNP),2014-04-14,activated from IL
7902,1610612745,Rockets,,Greg Smith ,2014-02-08,sore right knee (DNP),,
7903,1610612745,Rockets,203496,Robert Covington,2014-02-08,placed on IL,2014-02-10,activated from IL
7904,1610612745,Rockets,,Greg Smith ,2014-02-10,placed on IL with sore right knee,,
7905,1610612745,Rockets,201976,Patrick Beverley,2014-02-12,strained abdominal (DNP),2014-11-04,activated from IL
7906,1610612745,Rockets,203496,Robert Covington,2014-02-19,placed on IL,2014-04-11,activated from IL
7907,1610612745,Rockets,200758,Ronnie Brewer,2014-02-19,sprained right ankle (DNP),,
7908,1610612745,Rockets,200758,Ronnie Brewer,2014-02-20,sprained right ankle (DNP),,
7909,1610612745,Rockets,,Greg Smith ,2014-02-25,knee injury (DNP),,
7910,1610612745,Rockets,,Greg Smith ,2014-02-26,sore right knee (DNP),,
7911,1610612745,Rockets,,Greg Smith ,2014-02-28,surgery on right knee (out indefinitely),,
7912,1610612745,Rockets,202718,Chandler Parsons,2014-03-01,illness (DNP),2014-12-16,activated from IL
7913,1610612745,Rockets,,Greg Smith ,2014-03-01,recovering from surgery on right knee (DNP),,
7914,1610612745,Rockets,,Greg Smith ,2014-03-05,placed on IL recovering from surgery on right knee,,
7915,1610612745,Rockets,2730,Dwight Howard,2014-03-17,sprained left ankle (DNP),2014-04-12,activated from IL
7916,1610612745,Rockets,201956,Omri Casspi,2014-03-17,flu (DNP),2014-12-22,activated from IL
7917,1610612745,Rockets,2730,Dwight Howard,2014-03-20,sprained left ankle (DNP),2014-04-12,activated from IL
7918,1610612745,Rockets,2730,Dwight Howard,2014-03-22,sprained left ankle (DNP),2014-04-12,activated from IL
7919,1610612745,Rockets,201976,Patrick Beverley,2014-03-28,right knee injury (DTD) (CBC) / torn meniscus in right knee (out indefinitely),2014-11-04,activated from IL
7920,1610612745,Rockets,2730,Dwight Howard,2014-03-29,sprained left ankle (DNP),2014-04-12,activated from IL
7921,1610612745,Rockets,201976,Patrick Beverley,2014-03-29,torn meniscus in right knee / sprained right knee (P) (DNP),2014-11-04,activated from IL
7922,1610612745,Rockets,2730,Dwight Howard,2014-04-01,sprained left ankle (DNP),2014-04-12,activated from IL
7923,1610612745,Rockets,201976,Patrick Beverley,2014-04-01,sprained right knee (DNP),2014-11-04,activated from IL
7924,1610612745,Rockets,203093,Terrence Jones,2014-04-01,flu (DNP),2015-01-12,activated from IL
7925,1610612745,Rockets,2730,Dwight Howard,2014-04-02,sprained left ankle (DNP),2014-04-12,activated from IL
7926,1610612745,Rockets,201976,Patrick Beverley,2014-04-02,sprained right knee (DNP),2014-11-04,activated from IL
7927,1610612745,Rockets,2730,Dwight Howard,2014-04-04,sprained left ankle (DNP),2014-04-12,activated from IL
7928,1610612745,Rockets,201976,Patrick Beverley,2014-04-04,sprained right knee (DNP),2014-11-04,activated from IL
7929,1610612745,Rockets,2730,Dwight Howard,2014-04-06,sprained left ankle (DNP),2014-04-12,activated from IL
7930,1610612745,Rockets,201976,Patrick Beverley,2014-04-06,sprained right knee (DNP),2014-11-04,activated from IL
7931,1610612745,Rockets,2730,Dwight Howard,2014-04-08,sprained left ankle (DNP),2014-04-12,activated from IL
7932,1610612745,Rockets,201976,Patrick Beverley,2014-04-08,sprained right knee (DNP),2014-11-04,activated from IL
7933,1610612745,Rockets,2730,Dwight Howard,2014-04-09,placed on IL with sprained left ankle,2014-04-12,activated from IL
7934,1610612745,Rockets,201976,Patrick Beverley,2014-04-09,sprained right knee (DNP),2014-11-04,activated from IL
7935,1610612745,Rockets,202354,Dexter Pittman,2014-04-11,placed on IL,2014-04-12,activated from IL
7936,1610612745,Rockets,201976,Patrick Beverley,2014-04-11,sprained right knee (DNP),2014-11-04,activated from IL
7937,1610612745,Rockets,202718,Chandler Parsons,2014-04-12,sore wrist (DNP),2014-12-16,activated from IL
7938,1610612745,Rockets,101128,Francisco Garcia,2014-04-12,placed on IL with back injury,2014-04-14,activated from IL
7939,1610612745,Rockets,203477,Isaiah Canaan,2014-04-14,placed on IL,2014-04-16,activated from IL
7940,1610612745,Rockets,203496,Robert Covington,2014-04-14,placed on IL,2014-04-16,activated from IL
7941,1610612745,Rockets,202718,Chandler Parsons,2014-04-16,rest (DNP),2014-12-16,activated from IL
7942,1610612745,Rockets,101128,Francisco Garcia,2014-04-16,placed on IL (out for season),2014-12-19,returned to lineup
7943,1610612745,Rockets,201935,James Harden,2014-04-16,placed on IL (out for season),2017-04-05,activated from IL
7944,1610612745,Rockets,202391,Jeremy Lin,2014-04-16,rest (DNP),2015-01-25,returned to lineup
7945,1610612745,Rockets,203477,Isaiah Canaan,2014-04-20,placed on IL,2014-12-11,activated from IL
7946,1610612745,Rockets,203496,Robert Covington,2014-04-20,placed on IL,2015-01-16,returned to lineup
7947,1610612745,Rockets,203991,Clint Capela,2014-10-28,placed on IL with strained groin,2014-11-04,activated from IL
7948,1610612745,Rockets,203910,Nick Johnson,2014-10-28,placed on IL with strained lower back,2014-11-01,activated from IL
7949,1610612745,Rockets,201976,Patrick Beverley,2014-11-01,placed on IL with hamstring injury,2014-11-04,activated from IL
7950,1610612745,Rockets,204028,Tarik Black,2014-11-03,thigh injury (DNP),2014-11-06,activated from IL
7951,1610612745,Rockets,204028,Tarik Black,2014-11-04,placed on IL with thigh injury,2014-11-06,activated from IL
7952,1610612745,Rockets,203093,Terrence Jones,2014-11-04,placed on IL with leg injury,2015-01-12,activated from IL
7953,1610612745,Rockets,201976,Patrick Beverley,2014-11-06,placed on IL with hamstring injury,2014-11-16,activated from IL
7954,1610612745,Rockets,2730,Dwight Howard,2014-11-08,flu (DTD),2014-11-12,returned to lineup
7955,1610612745,Rockets,203991,Clint Capela,2014-11-12,placed on IL,2014-12-03,activated from IL
7956,1610612745,Rockets,201976,Patrick Beverley,2014-11-12,placed on IL,2014-11-16,activated from IL
7957,1610612745,Rockets,203584,Troy Daniels,2014-11-14,groin injury (DNP),2015-03-28,activated from IL
7958,1610612745,Rockets,2730,Dwight Howard,2014-11-19,strained right knee (DTD),2014-12-13,returned to lineup
7959,1610612745,Rockets,203910,Nick Johnson,2014-11-22,placed on IL,2014-11-24,activated from IL
7960,1610612745,Rockets,201976,Patrick Beverley,2014-11-24,placed on IL with hamstring injury,2014-12-06,activated from IL
7961,1610612745,Rockets,203477,Isaiah Canaan,2014-11-29,left ankle injury (DTD),2014-12-11,activated from IL
7962,1610612745,Rockets,203477,Isaiah Canaan,2014-12-03,placed on IL,2014-12-11,activated from IL
7963,1610612745,Rockets,203123,Kostas Papanikolaou,2014-12-06,strained right knee (DTD),2014-12-18,activated from IL
7964,1610612745,Rockets,101128,Francisco Garcia,2014-12-10,strained right Achilles (DTD),2014-12-19,returned to lineup
7965,1610612745,Rockets,203123,Kostas Papanikolaou,2014-12-10,placed on IL,2014-12-18,activated from IL
7966,1610612745,Rockets,101128,Francisco Garcia,2014-12-11,placed on IL,2014-12-19,returned to lineup
7967,1610612745,Rockets,203477,Isaiah Canaan,2014-12-11,sprained left knee (DTD),2014-12-17,returned to lineup
7968,1610612745,Rockets,203477,Isaiah Canaan,2014-12-13,sprained left ankle (DTD),2014-12-17,returned to lineup
7969,1610612745,Rockets,203991,Clint Capela,2014-12-18,placed on IL,2015-01-25,activated from IL
7970,1610612745,Rockets,203144,Alexey Shved,2014-12-27,sprained left ankle (DTD),2015-01-10,returned to lineup
7971,1610612745,Rockets,203477,Isaiah Canaan,2015-01-12,placed on IL,2015-01-31,activated from IL
7972,1610612745,Rockets,203910,Nick Johnson,2015-01-12,placed on IL,2015-02-10,activated from IL
7973,1610612745,Rockets,203093,Terrence Jones,2015-01-12,nerve inflammation in left leg (DTD),2015-01-28,activated from IL
7974,1610612745,Rockets,2730,Dwight Howard,2015-01-25,sprained right ankle/ right knee injury (DTD),2015-03-25,activated from IL
7975,1610612745,Rockets,203093,Terrence Jones,2015-01-25,placed on IL with nerve inflammation in left leg,2015-01-28,activated from IL
7976,1610612745,Rockets,2730,Dwight Howard,2015-01-28,placed on IL with sprained right ankle,2015-03-25,activated from IL
7977,1610612745,Rockets,203991,Clint Capela,2015-01-31,placed on IL,2015-02-10,activated from IL
7978,1610612745,Rockets,203093,Terrence Jones,2015-02-10,placed on IL with flu,2015-02-20,activated from IL
7979,1610612745,Rockets,203910,Nick Johnson,2015-02-20,placed on IL,2015-02-25,activated from IL
7980,1610612745,Rockets,203123,Kostas Papanikolaou,2015-02-23,sprained right ankle (DTD),2015-03-06,activated from IL
7981,1610612745,Rockets,201976,Patrick Beverley,2015-02-23,flu/illness (DTD),2015-02-27,returned to lineup
7982,1610612745,Rockets,203991,Clint Capela,2015-02-25,placed on IL,2015-03-27,activated from IL
7983,1610612745,Rockets,203123,Kostas Papanikolaou,2015-02-25,placed on IL with sprained right ankle,2015-03-06,activated from IL
7984,1610612745,Rockets,203910,Nick Johnson,2015-03-06,placed on IL,2015-03-11,activated from IL
7985,1610612745,Rockets,203123,Kostas Papanikolaou,2015-03-06,sprained right ankle (DTD),2015-04-08,activated from IL
7986,1610612745,Rockets,203123,Kostas Papanikolaou,2015-03-11,placed on IL with sprained right ankle,2015-04-08,activated from IL
7987,1610612745,Rockets,1891,Jason Terry,2015-03-17,hamstring injury (DTD),2015-03-21,returned to lineup
7988,1610612745,Rockets,203093,Terrence Jones,2015-03-20,partially collapsed lung (DTD),2015-04-01,activated from IL
7989,1610612745,Rockets,201976,Patrick Beverley,2015-03-25,placed on IL with torn ligaments in left wrist (out for season),2015-11-11,activated from IL
7990,1610612745,Rockets,202700,Donatas Motiejunas,2015-03-27,sore lower back (out for season),2015-12-05,activated from IL
7991,1610612745,Rockets,203093,Terrence Jones,2015-03-27,placed on IL with partially collapsed lung,2015-04-01,activated from IL
7992,1610612745,Rockets,2730,Dwight Howard,2015-03-30,rest / sore right knee (DTD),2015-04-02,returned to lineup
7993,1610612745,Rockets,201976,Patrick Beverley,2015-03-31,surgery on left wrist to repair torn ligaments (out for season),2015-11-11,activated from IL
7994,1610612745,Rockets,202700,Donatas Motiejunas,2015-04-01,placed on IL with sore lower back (out for season),2015-12-05,activated from IL
7995,1610612745,Rockets,202700,Donatas Motiejunas,2015-04-09,surgery on back (out for season),2015-12-05,activated from IL
7996,1610612745,Rockets,,K.J. McDaniels,2015-04-18,fractured right elbow (out for season),,
7997,1610612745,Rockets,202700,Donatas Motiejunas,2015-10-26,recovering from surgery on back (DTD),2015-12-05,activated from IL
7998,1610612745,Rockets,202700,Donatas Motiejunas,2015-10-28,placed on IL with sore lower back,2015-12-05,activated from IL
7999,1610612745,Rockets,2730,Dwight Howard,2015-11-01,rest (DTD),2015-11-02,returned to lineup
8000,1610612745,Rockets,203093,Terrence Jones,2015-11-01,placed on IL with facial (eyelid) injury,2015-11-11,activated from IL
8001,1610612745,Rockets,101236,Chuck Hayes,2015-11-02,foot injury (DTD),2015-11-06,returned to lineup
8002,1610612745,Rockets,201976,Patrick Beverley,2015-11-04,concussion (DTD),2015-11-11,activated from IL
8003,1610612745,Rockets,2730,Dwight Howard,2015-11-06,rest / back injury (DTD),2015-11-07,returned to lineup
