,Unnamed: 0,PLAYER_ID,DateRecovered,DateInjured,TEAM_ID,Team,Player,InjuryNotes,RecoverNotes,NumberInjuries,InjuryLengthDays,SeasonInjured,SeasonRecovered
3715,3715,202355,2019-01-15,2019-01-12,1610612748,Heat,Hassan Whiteside,illness (DTD),returned to lineup,43.0,3,2018.0,2018.0
3716,3716,202355,2019-03-04,2019-02-27,1610612748,Heat,Hassan Whiteside,strained left hip (DTD),activated from IL,43.0,5,2018.0,2018.0
3717,3717,202357,2015-11-29,2015-11-20,1610612750,Timberwolves,Nemanja Bjelica,placed on IL with bruised left knee (CBC),activated from IL,10.0,9,2015.0,2015.0
3718,3718,202357,2016-03-11,2016-02-18,1610612750,Timberwolves,Nemanja Bjelica,sore/strained right foot (DTD),returned to lineup,10.0,22,2015.0,2015.0
3719,3719,202357,2016-12-13,2016-12-09,1610612750,Timberwolves,Nemanja Bjelica,placed on IL with sore right ankle,activated from IL,10.0,4,2016.0,2016.0
3720,3720,202357,2017-12-25,2017-03-15,1610612750,Timberwolves,Nemanja Bjelica,left ankle / foot injury (out for season),activated from IL,10.0,285,2016.0,2017.0
3721,3721,202357,2019-01-25,2019-01-22,1610612758,Kings,Nemanja Bjelica,tightness in lower back (DTD),returned to lineup,10.0,3,2018.0,2018.0
3722,3722,202357,2019-03-31,2019-03-29,1610612758,Kings,Nemanja Bjelica,illness (DTD),returned to lineup,10.0,2,2018.0,2018.0
3723,3723,202360,2011-01-04,2010-12-08,1610612752,Knicks,Andy Rautins,placed on IL,activated from IL,6.0,27,2010.0,2010.0
3724,3724,202360,2011-01-28,2011-01-19,1610612752,Knicks,Andy Rautins,placed on IL,activated from IL,6.0,9,2010.0,2010.0
3725,3725,202360,2011-02-06,2011-02-04,1610612752,Knicks,Andy Rautins,placed on IL,activated from IL,6.0,2,2010.0,2010.0
3726,3726,202360,2011-03-06,2011-02-16,1610612752,Knicks,Andy Rautins,placed on IL,activated from IL,6.0,18,2010.0,2010.0
3727,3727,202361,2012-12-26,2012-11-10,1610612761,Raptors,Landry Fields,placed on IL with sore right wrist/hand,activated from IL,19.0,46,2012.0,2012.0
3728,3728,202361,2013-02-10,2013-02-03,1610612761,Raptors,Landry Fields,back spasms (DNP),activated from IL,19.0,7,2012.0,2012.0
3729,3729,202361,2013-04-03,2013-04-01,1610612761,Raptors,Landry Fields,placed on IL with right elbow injury,activated from IL,19.0,2,2012.0,2012.0
3730,3730,202361,2014-04-30,2013-04-12,1610612761,Raptors,Landry Fields,strep throat (DNP),activated from IL,19.0,383,2012.0,2013.0
3731,3731,202361,2014-11-15,2014-11-11,1610612761,Raptors,Landry Fields,placed on IL with flu,activated from IL,19.0,4,2014.0,2014.0
3732,3732,202361,2014-12-27,2014-12-21,1610612761,Raptors,Landry Fields,placed on IL with concussion,activated from IL,19.0,6,2014.0,2014.0
3733,3733,202361,2015-01-02,2014-12-27,1610612761,Raptors,Landry Fields,concussion (DTD),returned to lineup,19.0,6,2014.0,2014.0
3734,3734,202362,2011-01-07,2010-10-27,1610612754,Pacers,Lance Stephenson,placed on IL,activated from IL,30.0,72,2010.0,2010.0
3735,3735,202362,2011-01-14,2011-01-08,1610612754,Pacers,Lance Stephenson,placed on IL,activated from IL,30.0,6,2010.0,2010.0
3736,3736,202362,2011-02-23,2011-01-17,1610612754,Pacers,Lance Stephenson,placed on IL,activated from IL,30.0,37,2010.0,2010.0
3737,3737,202362,2012-04-17,2011-04-01,1610612754,Pacers,Lance Stephenson,placed on IL,activated from IL,30.0,382,2010.0,2011.0
3738,3738,202362,2012-04-23,2012-04-21,1610612754,Pacers,Lance Stephenson,placed on IL,activated from IL,30.0,2,2011.0,2011.0
3739,3739,202362,2014-01-10,2012-12-14,1610612754,Pacers,Lance Stephenson,sprained right ankle (DNP),activated from IL,30.0,392,2012.0,2013.0
3740,3740,202362,2014-12-29,2014-02-07,1610612754,Pacers,Lance Stephenson,sore lower back (DNP),activated from IL,30.0,325,2013.0,2014.0
3741,3741,202362,2015-01-14,2014-12-29,1610612766,Hornets,Lance Stephenson,bruised pelvis (DTD),activated from IL,30.0,16,2014.0,2014.0
3742,3742,202362,2016-02-21,2015-04-08,1610612766,Hornets,Lance Stephenson,sprained right toe (out for season),activated from IL,30.0,319,2014.0,2015.0
3743,3743,202362,2016-03-16,2016-03-14,1610612763,Grizzlies,Lance Stephenson,sprained right wrist (DTD),returned to lineup,30.0,2,2015.0,2015.0
3744,3744,202362,2017-03-18,2016-11-05,1610612740,Pelicans,Lance Stephenson,torn groin muscle (surgery) (out indefinitely),returned to lineup,30.0,133,2016.0,2016.0
3745,3745,202362,2019-03-06,2019-02-28,1610612747,Lakers,Lance Stephenson,sprained toe (DTD),activated from IL,30.0,6,2018.0,2018.0
3746,3746,202362,2019-03-15,2019-03-09,1610612747,Lakers,Lance Stephenson,sprained toe (DTD),activated from IL,30.0,6,2018.0,2018.0
3747,3747,202362,2019-03-22,2019-03-17,1610612747,Lakers,Lance Stephenson,placed on IL with sprained toe,activated from IL,30.0,5,2018.0,2018.0
3748,3748,202363,2013-02-06,2013-01-17,1610612748,Heat,Jarvis Varnado,placed on IL,activated from IL,6.0,20,2012.0,2012.0
3749,3749,202363,2013-02-12,2013-02-10,1610612748,Heat,Jarvis Varnado,placed on IL,activated from IL,6.0,2,2012.0,2012.0
3750,3750,202363,2013-02-26,2013-02-24,1610612748,Heat,Jarvis Varnado,placed on IL,activated from IL,6.0,2,2012.0,2012.0
3751,3751,202363,2013-04-10,2013-03-01,1610612748,Heat,Jarvis Varnado,placed on IL,activated from IL,6.0,40,2012.0,2012.0
3752,3752,202365,2010-11-09,2010-11-05,1610612747,Lakers,Devin Ebanks,placed on IL,activated from IL,11.0,4,2010.0,2010.0
3753,3753,202365,2010-12-15,2010-11-28,1610612747,Lakers,Devin Ebanks,gastroenteritis (DNP),activated from IL,11.0,17,2010.0,2010.0
3754,3754,202365,2010-12-19,2010-12-17,1610612747,Lakers,Devin Ebanks,placed on IL,activated from IL,11.0,2,2010.0,2010.0
3755,3755,202365,2011-01-09,2010-12-25,1610612747,Lakers,Devin Ebanks,placed on IL,activated from IL,11.0,15,2010.0,2010.0
3756,3756,202365,2012-02-29,2011-03-04,1610612747,Lakers,Devin Ebanks,placed on IL with shin injury (out for season),activated from IL,11.0,362,2010.0,2011.0
3757,3757,202365,2012-03-07,2012-03-06,1610612747,Lakers,Devin Ebanks,placed on IL,activated from IL,11.0,1,2011.0,2011.0
3758,3758,202365,2012-11-13,2012-11-09,1610612747,Lakers,Devin Ebanks,placed on IL after arrest for DUI,activated from IL,11.0,4,2012.0,2012.0
3759,3759,202365,2013-04-26,2013-04-09,1610612747,Lakers,Devin Ebanks,upper respiratory infection (DNP),activated from IL,11.0,17,2012.0,2012.0
3760,3760,202366,2012-03-23,2012-02-29,1610612752,Knicks,Jerome Jordan,placed on IL,activated from IL,2.0,23,2011.0,2011.0
3761,3761,202371,2010-11-15,2010-10-26,1610612756,Suns,Gani Lawal,placed on IL,activated from IL,5.0,20,2010.0,2010.0
3762,3762,202371,2010-12-31,2010-12-29,1610612756,Suns,Gani Lawal,placed on IL,activated from IL,5.0,2,2010.0,2010.0
3763,3763,202374,2010-11-12,2010-10-27,1610612761,Raptors,Solomon Alabi,placed on IL,activated from IL,12.0,16,2010.0,2010.0
3764,3764,202374,2010-12-11,2010-11-16,1610612761,Raptors,Solomon Alabi,placed on IL,activated from IL,12.0,25,2010.0,2010.0
3765,3765,202374,2011-01-14,2011-01-07,1610612761,Raptors,Solomon Alabi,placed on IL,activated from IL,12.0,7,2010.0,2010.0
3766,3766,202374,2011-02-11,2011-02-09,1610612761,Raptors,Solomon Alabi,placed on IL,activated from IL,12.0,2,2010.0,2010.0
3767,3767,202374,2011-02-21,2011-02-13,1610612761,Raptors,Solomon Alabi,placed on IL,activated from IL,12.0,8,2010.0,2010.0
3768,3768,202374,2011-04-11,2011-03-04,1610612761,Raptors,Solomon Alabi,placed on IL,activated from IL,12.0,38,2010.0,2010.0
3769,3769,202374,2012-01-27,2012-01-11,1610612761,Raptors,Solomon Alabi,placed on IL,activated from IL,12.0,16,2011.0,2011.0
3770,3770,202374,2012-02-01,2012-01-31,1610612761,Raptors,Solomon Alabi,placed on IL,activated from IL,12.0,1,2011.0,2011.0
3771,3771,202374,2012-02-10,2012-02-03,1610612761,Raptors,Solomon Alabi,placed on IL,activated from IL,12.0,7,2011.0,2011.0
3772,3772,202374,2012-03-05,2012-02-28,1610612761,Raptors,Solomon Alabi,placed on IL with upper respiratory infection,activated from IL,12.0,6,2011.0,2011.0
3773,3773,202374,2012-04-09,2012-03-10,1610612761,Raptors,Solomon Alabi,placed on IL (F),activated from IL,12.0,30,2011.0,2011.0
3774,3774,202376,2010-10-29,2010-10-26,1610612738,Celtics,Luke Harangody,placed on IL,activated from IL,10.0,3,2010.0,2010.0
3775,3775,202376,2011-02-27,2011-02-25,1610612739,Cavaliers,Luke Harangody,placed on IL,activated from IL,10.0,2,2010.0,2010.0
3776,3776,202376,2012-02-03,2011-03-08,1610612739,Cavaliers,Luke Harangody,right hip pointer (DNP),activated from IL,10.0,332,2010.0,2011.0
3777,3777,202376,2012-04-14,2012-03-07,1610612739,Cavaliers,Luke Harangody,placed on IL (F),activated from IL,10.0,38,2011.0,2011.0
3778,3778,202376,2012-04-18,2012-04-15,1610612739,Cavaliers,Luke Harangody,placed on IL,activated from IL,10.0,3,2011.0,2011.0
3779,3779,202376,2012-11-07,2012-10-30,1610612739,Cavaliers,Luke Harangody,placed on IL,activated from IL,10.0,8,2012.0,2012.0
3780,3780,202376,2012-11-29,2012-11-11,1610612739,Cavaliers,Luke Harangody,placed on IL with right knee injury,activated from IL,10.0,18,2012.0,2012.0
3781,3781,202377,2011-03-12,2010-10-27,1610612737,Hawks,Pape Sy,placed on IL with strained lower back,activated from IL,4.0,136,2010.0,2010.0
3782,3782,202377,2011-04-08,2011-03-15,1610612737,Hawks,Pape Sy,placed on IL,activated from IL,4.0,24,2010.0,2010.0
3783,3783,202377,2011-04-13,2011-04-11,1610612737,Hawks,Pape Sy,placed on IL,activated from IL,4.0,2,2010.0,2010.0
3784,3784,202377,2011-05-02,2011-04-16,1610612737,Hawks,Pape Sy,placed on IL,activated from IL,4.0,16,2010.0,2010.0
3785,3785,202378,2010-11-01,2010-10-27,1610612746,Clippers,Willie Warren,placed on IL,activated from IL,6.0,5,2010.0,2010.0
3786,3786,202378,2010-12-06,2010-12-03,1610612746,Clippers,Willie Warren,placed on IL,activated from IL,6.0,3,2010.0,2010.0
3787,3787,202378,2010-12-18,2010-12-15,1610612746,Clippers,Willie Warren,placed on IL,activated from IL,6.0,3,2010.0,2010.0
3788,3788,202378,2011-01-26,2011-01-22,1610612746,Clippers,Willie Warren,placed on IL,activated from IL,6.0,4,2010.0,2010.0
3789,3789,202378,2011-02-21,2011-02-16,1610612746,Clippers,Willie Warren,placed on IL,activated from IL,6.0,5,2010.0,2010.0
3790,3790,202378,2011-04-13,2011-02-28,1610612746,Clippers,Willie Warren,placed on IL,activated from IL,6.0,44,2010.0,2010.0
3791,3791,202379,2010-12-18,2010-11-03,1610612762,Jazz,Jeremy Evans,sprained right wrist (DNP),activated from IL,25.0,45,2010.0,2010.0
3792,3792,202379,2010-12-29,2010-12-27,1610612762,Jazz,Jeremy Evans,placed on IL,activated from IL,25.0,2,2010.0,2010.0
3793,3793,202379,2011-01-17,2011-01-12,1610612762,Jazz,Jeremy Evans,placed on IL,activated from IL,25.0,5,2010.0,2010.0
3794,3794,202379,2011-01-22,2011-01-19,1610612762,Jazz,Jeremy Evans,placed on IL,activated from IL,25.0,3,2010.0,2010.0
3795,3795,202379,2011-03-03,2011-02-26,1610612762,Jazz,Jeremy Evans,placed on IL,activated from IL,25.0,5,2010.0,2010.0
3796,3796,202379,2013-11-20,2012-01-11,1610612762,Jazz,Jeremy Evans,flu (DNP),activated from IL,25.0,679,2011.0,2013.0
3797,3797,202379,2013-12-06,2013-12-04,1610612762,Jazz,Jeremy Evans,placed on IL with flu,activated from IL,25.0,2,2013.0,2013.0
3798,3798,202379,2014-02-07,2014-02-01,1610612762,Jazz,Jeremy Evans,placed on IL with bruised tailbone,activated from IL,25.0,6,2013.0,2013.0
3799,3799,202379,2014-12-08,2014-11-29,1610612762,Jazz,Jeremy Evans,sprained left ankle (DTD),returned to lineup,25.0,9,2014.0,2014.0
3800,3800,202379,2016-01-26,2015-01-26,1610612762,Jazz,Jeremy Evans,illness (DTD),activated from IL (P),25.0,365,2014.0,2015.0
3801,3801,202382,2010-11-11,2010-11-09,1610612747,Lakers,Derrick Caracter,placed on IL,activated from IL,7.0,2,2010.0,2010.0
3802,3802,202382,2010-12-25,2010-12-19,1610612747,Lakers,Derrick Caracter,placed on IL,activated from IL,7.0,6,2010.0,2010.0
3803,3803,202382,2011-04-13,2011-03-31,1610612747,Lakers,Derrick Caracter,placed on IL,activated from IL,7.0,13,2010.0,2010.0
3804,3804,202382,2012-01-25,2011-04-17,1610612747,Lakers,Derrick Caracter,placed on IL,activated from IL,7.0,283,2010.0,2011.0
3805,3805,202385,2012-01-16,2011-12-25,1610612760,Thunder,Ryan Reid,placed on IL,activated from IL,4.0,22,2011.0,2011.0
3806,3806,202385,2012-02-06,2012-01-30,1610612760,Thunder,Ryan Reid,placed on IL (date approximate),activated from IL,4.0,7,2011.0,2011.0
3807,3807,202386,2010-11-10,2010-10-27,1610612751,Nets,Ben Uzoh,placed on IL,activated from IL,7.0,14,2010.0,2010.0
3808,3808,202386,2010-11-19,2010-11-17,1610612751,Nets,Ben Uzoh,placed on IL,activated from IL,7.0,2,2010.0,2010.0
3809,3809,202386,2010-12-07,2010-12-05,1610612751,Nets,Ben Uzoh,placed on IL,activated from IL,7.0,2,2010.0,2010.0
3810,3810,202386,2010-12-14,2010-12-09,1610612751,Nets,Ben Uzoh,placed on IL,activated from IL,7.0,5,2010.0,2010.0
3811,3811,202386,2011-03-09,2011-03-04,1610612751,Nets,Ben Uzoh,placed on IL,activated from IL,7.0,5,2010.0,2010.0
3812,3812,202386,2011-03-25,2011-03-14,1610612751,Nets,Ben Uzoh,placed on IL,activated from IL,7.0,11,2010.0,2010.0
3813,3813,202388,2012-01-06,2011-12-27,1610612737,Hawks,Donald Sloan,placed on IL,activated from IL,7.0,10,2011.0,2011.0
3814,3814,202388,2012-01-09,2012-01-07,1610612737,Hawks,Donald Sloan,placed on IL,activated from IL,7.0,2,2011.0,2011.0
3815,3815,202388,2015-03-16,2012-01-25,1610612737,Hawks,Donald Sloan,placed on IL,activated from IL,7.0,1146,2011.0,2014.0
3816,3816,202388,2015-11-29,2015-11-28,1610612751,Nets,Donald Sloan,placed on IL with illness,activated from IL,7.0,1,2015.0,2015.0
3817,3817,202388,2016-04-06,2016-04-03,1610612751,Nets,Donald Sloan,upper respiratory infection (DTD),returned to lineup,7.0,3,2015.0,2015.0
3818,3818,202389,2012-02-17,2010-11-19,1610612752,Knicks,Timofey Mozgov,left calf injury (DNP),activated from IL (P),27.0,455,2010.0,2011.0
3819,3819,202389,2012-03-13,2012-03-07,1610612743,Nuggets,Timofey Mozgov,sprained left ankle (DTD),returned to lineup,27.0,6,2011.0,2011.0
3820,3820,202389,2012-11-06,2012-10-31,1610612743,Nuggets,Timofey Mozgov,placed on IL with strained left knee,activated from IL,27.0,6,2012.0,2012.0
3821,3821,202389,2015-11-27,2013-04-20,1610612743,Nuggets,Timofey Mozgov,fractured left thumb (DNP),returned to lineup,27.0,951,2012.0,2015.0
3822,3822,202389,2016-03-10,2016-03-09,1610612739,Cavaliers,Timofey Mozgov,illness (DTD),returned to lineup,27.0,1,2015.0,2015.0
3823,3823,202389,2016-11-04,2016-11-02,1610612747,Lakers,Timofey Mozgov,placed on IL with left eye contusion,activated from IL,27.0,2,2016.0,2016.0
3824,3824,202389,2017-03-17,2017-03-12,1610612747,Lakers,Timofey Mozgov,placed on IL,activated from IL,27.0,5,2016.0,2016.0
3825,3825,202389,2017-03-26,2017-03-19,1610612747,Lakers,Timofey Mozgov,placed on IL,activated from IL,27.0,7,2016.0,2016.0
3826,3826,202390,2012-01-02,2011-02-25,1610612759,Spurs,Gary Neal,concussion symptoms (DNP),activated from IL,39.0,311,2010.0,2011.0
3827,3827,202390,2012-11-19,2012-03-24,1610612759,Spurs,Gary Neal,sprained left foot (DNP),returned to lineup,39.0,240,2011.0,2012.0
3828,3828,202390,2013-03-03,2012-12-26,1610612759,Spurs,Gary Neal,strained right calf (DNP),activated from IL,39.0,67,2012.0,2012.0
3829,3829,202390,2013-03-27,2013-03-20,1610612759,Spurs,Gary Neal,placed on IL,activated from IL,39.0,7,2012.0,2012.0
3830,3830,202390,2014-11-21,2013-11-13,1610612749,Bucks,Gary Neal,sore left foot (DNP),activated from IL,39.0,373,2013.0,2014.0
3831,3831,202390,2014-12-05,2014-11-26,1610612766,Hornets,Gary Neal,placed on IL with left shoulder injury,activated from IL,39.0,9,2014.0,2014.0
3832,3832,202390,2015-01-17,2015-01-14,1610612766,Hornets,Gary Neal,sore right hamstring (DTD),returned to lineup,39.0,3,2014.0,2014.0
3833,3833,202390,2015-02-20,2015-02-11,1610612750,Timberwolves,Gary Neal,placed on IL,activated from IL,39.0,9,2014.0,2014.0
3834,3834,202390,2015-02-25,2015-02-23,1610612750,Timberwolves,Gary Neal,sprained right ankle (DTD),returned to lineup,39.0,2,2014.0,2014.0
3835,3835,202390,2015-03-21,2015-03-15,1610612750,Timberwolves,Gary Neal,hand injury / illness (DTD),returned to lineup,39.0,6,2014.0,2014.0
3836,3836,202390,2015-12-02,2015-03-23,1610612750,Timberwolves,Gary Neal,sprained left ankle (out for season),returned to lineup,39.0,254,2014.0,2015.0
3837,3837,202390,2015-12-23,2015-12-21,1610612764,Wizards,Gary Neal,sore lower back (DTD),returned to lineup,39.0,2,2015.0,2015.0
3838,3838,202390,2016-01-06,2015-12-26,1610612764,Wizards,Gary Neal,strained right quadricep (DTD),returned to lineup,39.0,11,2015.0,2015.0
3839,3839,202390,2016-03-08,2016-02-09,1610612764,Wizards,Gary Neal,placed on IL with sore right leg,activated from IL,39.0,28,2015.0,2015.0
3840,3840,202391,2010-10-29,2010-10-27,1610612744,Warriors,Jeremy Lin,placed on IL,activated from IL,45.0,2,2010.0,2010.0
3841,3841,202391,2010-11-07,2010-11-05,1610612744,Warriors,Jeremy Lin,placed on IL,activated from IL,45.0,2,2010.0,2010.0
3842,3842,202391,2011-02-05,2010-12-29,1610612744,Warriors,Jeremy Lin,placed on IL,activated from IL,45.0,38,2010.0,2010.0
3843,3843,202391,2011-02-25,2011-02-21,1610612744,Warriors,Jeremy Lin,placed on IL,activated from IL,45.0,4,2010.0,2010.0
3844,3844,202391,2011-03-29,2011-03-04,1610612744,Warriors,Jeremy Lin,placed on IL,activated from IL,45.0,25,2010.0,2010.0
3845,3845,202391,2012-01-24,2012-01-16,1610612752,Knicks,Jeremy Lin,placed on IL,activated from IL,45.0,8,2011.0,2011.0
3846,3846,202391,2015-01-25,2012-03-26,1610612752,Knicks,Jeremy Lin,sore left (CBC) / right knee (P) (DNP),returned to lineup,45.0,1035,2011.0,2014.0
3847,3847,202391,2015-04-01,2015-03-29,1610612747,Lakers,Jeremy Lin,illness / upper respiratory infection (DTD),returned to lineup,45.0,3,2014.0,2014.0
3848,3848,202391,2016-01-02,2015-04-08,1610612747,Lakers,Jeremy Lin,sore left knee (out for season),returned to lineup,45.0,269,2014.0,2015.0
3849,3849,202391,2016-01-31,2016-01-27,1610612766,Hornets,Jeremy Lin,sprained right ankle (DTD),returned to lineup,45.0,4,2015.0,2015.0
3850,3850,202391,2016-04-01,2016-03-29,1610612766,Hornets,Jeremy Lin,sore lower back (DTD),returned to lineup,45.0,3,2015.0,2015.0
3851,3851,202391,2016-12-12,2016-11-02,1610612751,Nets,Jeremy Lin,strained left hamstring (DTD),activated from IL,45.0,40,2016.0,2016.0
3852,3852,202391,2016-12-16,2016-12-14,1610612751,Nets,Jeremy Lin,placed on IL with sore back / tightness in back,activated from IL,45.0,2,2016.0,2016.0
3853,3853,202391,2017-02-24,2016-12-27,1610612751,Nets,Jeremy Lin,strained left hamstring (DTD),activated from IL,45.0,59,2016.0,2016.0
3854,3854,202391,2017-03-23,2017-03-21,1610612751,Nets,Jeremy Lin,ankle injury (DTD),returned to lineup,45.0,2,2016.0,2016.0
3855,3855,202391,2018-12-03,2017-04-12,1610612751,Nets,Jeremy Lin,rest (out for season),returned to lineup,45.0,600,2016.0,2018.0
3856,3856,202391,2018-12-14,2018-12-07,1610612737,Hawks,Jeremy Lin,strained lower back (DTD),returned to lineup,45.0,7,2018.0,2018.0
3857,3857,202391,2019-01-19,2019-01-15,1610612737,Hawks,Jeremy Lin,placed on IL with illness,activated from IL,45.0,4,2018.0,2018.0
3858,3858,202391,2019-05-05,2019-05-02,1610612761,Raptors,Jeremy Lin,placed on IL with back spasms,activated from IL,45.0,3,2018.0,2018.0
3859,3859,202396,2010-10-29,2010-10-27,1610612739,Cavaliers,Samardo Samuels,placed on IL,activated from IL,15.0,2,2010.0,2010.0
3860,3860,202396,2010-11-13,2010-10-30,1610612739,Cavaliers,Samardo Samuels,placed on IL,activated from IL,15.0,14,2010.0,2010.0
3861,3861,202396,2010-12-04,2010-11-16,1610612739,Cavaliers,Samardo Samuels,placed on IL,activated from IL,15.0,18,2010.0,2010.0
3862,3862,202396,2010-12-17,2010-12-05,1610612739,Cavaliers,Samardo Samuels,placed on IL,activated from IL,15.0,12,2010.0,2010.0
3863,3863,202396,2010-12-26,2010-12-22,1610612739,Cavaliers,Samardo Samuels,placed on IL,activated from IL,15.0,4,2010.0,2010.0
3864,3864,202396,2011-01-01,2010-12-28,1610612739,Cavaliers,Samardo Samuels,placed on IL,activated from IL,15.0,4,2010.0,2010.0
